timestamp,x,y
902.672,-0.19886268281184347,-0.006300889608183562
902.692,-0.18466946211779692,-0.005845067875639639
902.712,-0.17051150103417168,-0.005362904253274845
902.732,-0.15636102611394273,-0.004852359681318519
902.752,-0.14221102431605448,-0.004321656286384878
902.772,-0.12809595128005272,-0.003774488241279005
902.792,-0.11409741642395195,-0.0032198257417697016
902.812,-0.1001360090856886,-0.0026458435815423895
902.832,-0.08617453684715483,-0.002054450160043869
902.852,-0.07221488309594422,-0.0014446633532067433
902.872,-0.05833339614565644,-0.0008184663463104159
902.892,-0.044684851446151884,-0.0002030630789514458
902.912,-0.031115563951421583,0.00043431777956786624
902.932,-0.017575022445181995,0.001086525882721472
902.952,-0.004030412202345108,0.0017500692380156106
902.972,0.009471778613907397,0.002419986411249151
902.992,0.022866469793467604,0.0030897047322839587
903.012,0.03622903849755338,0.0037725892103218695
903.032,0.04958324167345209,0.004466993991243773
903.052,0.06293547188983895,0.005172830026797637
903.072,0.07624242013344035,0.0058764903172183885
903.092,0.08943933802637472,0.00656459631009133
903.112,0.102601439551365,0.007298420761577744
903.132,0.11577035635412358,0.008039912890414651
903.152,0.12895228266526695,0.008767400517340544
903.172,0.1420543897604312,0.009485790027118093
903.192,0.1549138115456417,0.01026903634441566
903.211,0.16769812511691884,0.011054930605290713
903.231,0.18046600827271822,0.011830669144765825
903.252,0.19324133456093223,0.012597843755697035
903.272,0.20597570741242455,0.013350737165280173
903.292,0.21858569311927875,0.01415560698737991
903.312,0.23116929024104096,0.014962869148996407
903.332,0.2437371261272094,0.01579135233779238
903.352,0.25630055322572776,0.01663797315345349
903.372,0.2688311503594699,0.01745108019726542
903.392,0.28124860505115346,0.018289515404307705
903.412,0.29363014275880434,0.019154002925001808
903.432,0.30601389661228673,0.01997795980707552
903.452,0.3183881568939161,0.020838579800661724
903.472,0.3307208219996013,0.0217018384879245
903.492,0.3429278508152066,0.02254431020893131
903.512,0.35510593450572897,0.023418752825236675
903.532,0.3672729781434668,0.02430946362025106
903.552,0.3794350483619139,0.025209913146902966
903.572,0.391544761035392,0.026102587594103263
903.592,0.40353134033372423,0.027019288668388163
903.612,0.4154938218739378,0.027918331033492495
903.632,0.4274494379913858,0.028804602869972263
903.652,0.43940192777070647,0.02973273544470245
903.672,0.451309177983067,0.03062387219798772
903.692,0.4631037910964938,0.03154900662509913
903.712,0.4748661624707342,0.03246400520363944
903.732,0.4866185617505074,0.03340602795938177
903.752,0.4983670099731561,0.03430798553928062
903.772,0.5100771078415051,0.035202544219123694
903.792,0.521662443117422,0.036138151364067145
903.812,0.5332193176807007,0.0370514788611439
903.832,0.5447718853743715,0.03797594761692612
903.852,0.5563203289145204,0.038898094039346506
903.872,0.5678169067787981,0.039813412071837605
903.892,0.5791985701167813,0.040728438206389564
903.912,0.5905526402254686,0.041628312042602165
903.932,0.6018990607216925,0.042549985123922184
903.952,0.6132410816394614,0.04347716287924895
903.972,0.6245321909404723,0.04438401862821127
903.992,0.6357182440287383,0.04527880070709049
904.012,0.646870469528345,0.04618487109254263
904.032,0.6580163340738756,0.04707539815702162
904.052,0.6691485815928389,0.048007639794629554
904.072,0.6802491656857715,0.04892459111650856
904.092,0.6912282351916109,0.049836244921827255
904.112,0.7021501649371439,0.05074287555226444
904.132,0.7130622741832052,0.05166542093378672
904.152,0.7240009422884954,0.052537063604312
904.172,0.7349004281961476,0.053424698299728964
904.192,0.7456752216301152,0.05431520299554071
904.212,0.756401774261495,0.05524064220704906
904.232,0.7671356303996236,0.05615305735721599
904.252,0.7778712137231049,0.05706383490860498
904.272,0.7886148007892434,0.05798145925135061
904.292,0.7993681959986428,0.05888440140038152
904.312,0.8101154086248193,0.0598132247649378
904.332,0.8208354706742265,0.06077194065520835
904.352,0.8315871005181371,0.0617367359569238
904.372,0.8423025593051083,0.06266543625447525
904.392,0.8528991416364595,0.06360890325364774
904.412,0.8634577712193958,0.064551812658876
904.432,0.8740090245793093,0.06551766448373522
904.452,0.8845670356787969,0.06648518300804325
904.472,0.8950859065809966,0.06740479355566895
904.492,0.9054745891485368,0.06837987716159905
904.512,0.9158451663475234,0.06931167791368209
904.532,0.92619736634922,0.07028406754756997
904.552,0.936540479914985,0.07125536537327841
904.572,0.946840411618802,0.07219728949808256
904.592,0.9570118170851889,0.07317559738611999
904.612,0.9671556134524082,0.07418107958055499
904.632,0.9773054635199389,0.07514658349499201
904.652,0.9874372115545544,0.07611940528250294
904.672,0.9975160484986657,0.07711525702983214
904.692,1.007478580056909,0.07812450537109716
904.712,1.0174301434026896,0.07913096046223428
904.731,1.0273444590649503,0.0801474237406015
904.752,1.037258935549394,0.08115653740063215
904.772,1.0471742199918983,0.08218041101563166
904.792,1.0570777563094054,0.08322097746061324
904.812,1.0669824738242386,0.08426986914719489
904.832,1.0768915628365938,0.08532412145106409
904.852,1.08679508990646,0.08639178893873292
904.872,1.0966464633517394,0.08746904043583954
904.892,1.106390651296552,0.08854184949376594
904.912,1.1160968201343902,0.08962436844125236
904.932,1.1257951787188631,0.09071766823655551
904.952,1.1355222208270637,0.09182379454693114
904.972,1.1452183316465332,0.0929548966896551
904.994,1.1547890950897073,0.09406655277889409
905.012,1.1643412380721558,0.09521696540351503
905.032,1.1738912665162762,0.09637068093748348
905.052,1.1834412831990002,0.0975414607809613
905.072,1.1929973301037098,0.09873178229636906
905.092,1.2025487263620322,0.09994474381747319
905.112,1.2120980755192918,0.10116594402300648
905.132,1.2216433363234531,0.10240689535388926
905.152,1.231181050310097,0.1036558952802563
905.172,1.2406622359991315,0.10490049199392915
905.192,1.2500359349275048,0.10616272339192008
905.212,1.2593749384627333,0.10744411126232273
905.232,1.2686963742184438,0.10871723633299091
905.252,1.278007476699038,0.1100027137355698
905.272,1.2872720692069783,0.11128368087245463
905.292,1.2964124052973742,0.11258550069688973
905.312,1.3054915323995349,0.11389879830570118
905.332,1.3145507506335155,0.11521784923266837
905.352,1.323606671196913,0.11654987711013436
905.372,1.3326463896272462,0.11789311908772694
905.392,1.3416663539332603,0.11923815644926285
905.412,1.3506755401927,0.12060300385788472
905.432,1.359690894138037,0.12199753273425899
905.452,1.3686891212635368,0.12339943830127084
905.472,1.3776542674260301,0.12481541642096572
905.492,1.3865062517912108,0.12624598882258203
905.512,1.3953109297218813,0.12769943376074133
905.532,1.4041042123083503,0.12916377126494355
905.552,1.412881182831662,0.1306408056080266
905.572,1.4216067695036614,0.13212387727704458
905.592,1.43023019416992,0.13361466406610334
905.612,1.4387749510408732,0.13511552647097103
905.632,1.4472775102165645,0.13660173317038632
905.652,1.4557610152870037,0.13810810538201307
905.672,1.4642357577212992,0.13962793731642573
905.692,1.4726961735245998,0.14117121020682208
905.712,1.4811493581882895,0.14273014986573784
905.732,1.4895973866813073,0.14430807525806927
905.752,1.4980414878939459,0.14590447410833438
905.772,1.5064720405766474,0.14750473438645353
905.791,1.5147998132972378,0.14914162465032485
905.812,1.5230666599438074,0.15075454220796364
905.832,1.531308621336815,0.1523864966582938
905.852,1.539540491853649,0.1540330430436855
905.872,1.5477648450865862,0.15569710217704974
905.892,1.5559759710882612,0.15738535303661705
905.912,1.5641802599845989,0.1590906000381421
905.932,1.5723792005665609,0.16081596923649905
905.952,1.580573937429734,0.16256094326213466
905.972,1.588756517986045,0.16430111605390088
905.992,1.5968217698189735,0.16607291321352535
906.012,1.6048281229680417,0.16784295155979576
906.032,1.6128182546764318,0.16961914816656704
906.052,1.620798086842179,0.1714154099977757
906.072,1.628772784959275,0.17322818892673894
906.092,1.6367424938757023,0.17505984071180725
906.112,1.6447077160957007,0.17690992757548316
906.132,1.652668377230754,0.17877879706987135
906.152,1.6606525867517081,0.18065077705494628
906.172,1.66859400113061,0.18255880011072828
906.192,1.6764063838015957,0.18446636598602367
906.212,1.684174533876766,0.18636492815615313
906.232,1.691962060706135,0.188263292267455
906.252,1.6996979827377492,0.1902173222837699
906.272,1.707460114316989,0.19214467416382194
906.292,1.7151972282374883,0.1941279835410986
906.312,1.722933687347042,0.19610588610151744
906.332,1.7306730390864917,0.19811239691124857
906.352,1.738387550781506,0.20013840542446157
906.372,1.7461377980941313,0.2021595302750978
906.392,1.75383452938646,0.20423853069618572
906.412,1.7615810054955583,0.20627743119316497
906.432,1.7692734532691827,0.20839515225734184
906.452,1.77697945210293,0.2104903154678504
906.472,1.7846601862010207,0.21259668772504314
906.492,1.7922026743765103,0.21472232897532909
906.512,1.7997339681113997,0.21680627850515874
906.532,1.8072307799520995,0.21893666706870812
906.552,1.8147164937525282,0.22107342014899342
906.572,1.8222393749622885,0.22318357722284785
906.592,1.829702954317842,0.22537120697332347
906.612,1.8371890589504463,0.22753651324270643
906.632,1.8446542049738788,0.22974164966689767
906.652,1.8521162320485287,0.2319547298275298
906.672,1.8596129790844462,0.23414390066840257
906.692,1.8670468703923102,0.23641286930829272
906.712,1.874522084103422,0.2386353056104701
906.732,1.8819737037145905,0.24090861026452848
906.752,1.8894027367071722,0.2432069014731991
906.772,1.896874852392977,0.24547856640226234
906.792,1.9042745740526832,0.24783476601400375
906.812,1.9117356265281782,0.2501323317607094
906.832,1.9191493262500594,0.2525010022522318
906.852,1.9265766864597327,0.25484993348966084
906.872,1.9339518731213639,0.2572220773470018
906.892,1.9412399081286784,0.25955544907492883
906.912,1.9484747263588564,0.2618999369208549
906.932,1.9556762675419583,0.26426488553426414
906.952,1.9628983490354466,0.2666093871833005
906.972,1.9701017579762525,0.26898968842447757
906.992,1.977300446158704,0.2713780310743033
907.012,1.984493104765828,0.27378101224655593
907.032,1.9916803469064541,0.2761968117958297
907.052,1.9988620719376955,0.27862562054827683
907.072,2.0060381784540993,0.2810674197510817
907.092,2.0132085668421196,0.2835228961364621
907.112,2.0203737171811413,0.28599200977859285
907.132,2.0275321479691075,0.2884738806637739
907.152,2.034684099890159,0.2909698685600372
907.172,2.041789533917902,0.2934767324096234
907.192,2.0488170774076386,0.29594747749936684
907.212,2.055790553485759,0.29842895001683006
907.232,2.0627445004505014,0.3009165309389706
907.252,2.0696894149744276,0.3034175071230931
907.272,2.0766315214877795,0.3059260780933985
907.292,2.083575428521722,0.30844199449717685
907.312,2.0905156578431425,0.31097270855250714
907.332,2.0974515077197986,0.31351391747727375
907.352,2.104381971844122,0.3160677532704786
907.372,2.1112642333543143,0.3186293115780648
907.392,2.1180640053612483,0.32114809883425166
907.412,2.12481017474056,0.32367281566798944
907.432,2.131537761066577,0.3262019215977402
907.452,2.1382575352728654,0.3287418954743194
907.472,2.144972589814739,0.3312936553380229
907.492,2.1516837817690155,0.33385726604718635
907.512,2.1583910224896385,0.33643292183451845
907.532,2.1650942206900887,0.33902051337184297
907.552,2.171793216586952,0.3416201124280762
907.572,2.178487997360352,0.34423229245119485
907.592,2.1851794758324767,0.3468563174185404
907.612,2.1918677271879097,0.3494924232027766
907.632,2.198552608829781,0.35214047688823746
907.652,2.2052330567180025,0.3548003219175912
907.672,2.211877954297369,0.35745386049840167
907.692,2.2184224721644683,0.36007795321369196
907.712,2.224914662257153,0.3627006465546133
907.732,2.231389665773754,0.36532841974542035
907.752,2.237857401301099,0.36796730459435145
907.772,2.2443210399206386,0.3706174878491625
907.792,2.250780910925116,0.37327938730872434
907.812,2.257236882383424,0.3759529020039051
907.832,2.263688744243943,0.3786386716056801
907.851,2.2701374175310454,0.3813358551517114
907.872,2.276582976870954,0.3840446572660442
907.892,2.283025250663985,0.3867649251390992
907.912,2.2894639166357695,0.3894965873607118
907.932,2.2958982535126777,0.39223951707237115
907.952,2.30232721249041,0.39499344209378223
907.972,2.3087620552817234,0.39775512334715085
907.992,2.315195837161105,0.4005157002167149
908.012,2.321619190785039,0.4032917969547844
908.032,2.328036933320752,0.4060742986251705
908.052,2.334448256755669,0.4088665331760777
908.072,2.340823510617389,0.4116489920846572
908.092,2.347097684355497,0.41439671684700474
908.112,2.3533203575441477,0.4171397602271117
908.132,2.3595268030317627,0.4198857916401505
908.152,2.3657266720756067,0.4226410775840728
908.172,2.371922995988022,0.42540589869134016
908.192,2.378116041976282,0.42818067297480406
908.212,2.384305672912224,0.43096528225486885
908.232,2.3904916796626265,0.4337596696761539
908.252,2.396673900156406,0.4365637862808142
908.272,2.402852153003337,0.43937801499694445
908.292,2.409027011607227,0.4422020189169207
908.312,2.4151987404304642,0.4450357981181505
908.332,2.421367268937073,0.44787932594696533
908.352,2.427532417730773,0.4507325399005409
908.372,2.433693973075732,0.45359538741431793
908.391,2.439851735719348,0.4564678239242662
908.412,2.446005533738622,0.4593498175089305
908.432,2.452155226124966,0.4622413464670535
908.452,2.45830070008967,0.46514239772399096
908.472,2.4644119210885926,0.46803231997224326
908.492,2.4704233713646584,0.47088456358322595
