timestamp,x,y
898.432,-2.012154901440768,-0.005382342855512639
898.452,-2.012270386206855,-0.005378623637322162
898.472,-2.0123746187144227,-0.005380967572720933
898.492,-2.012486589727296,-0.005392200173691438
898.512,-2.0125982677761467,-0.005395601323791837
898.532,-2.0126910598002903,-0.005379553139167235
898.552,-2.0127357571552684,-0.005376385052476939
898.572,-2.0127763409810906,-0.005379258367592336
898.592,-2.0128074177021915,-0.005380734276140423
898.612,-2.0128353162044537,-0.005382595817615732
898.632,-2.0128611607792726,-0.005383987151332177
898.652,-2.0128981073845322,-0.005385638541774909
898.672,-2.012933229237728,-0.005375557255232595
898.692,-2.0129313151611385,-0.005377357269972706
898.712,-2.012922359162191,-0.00537746039836497
898.732,-2.0129086512110033,-0.005385175177513623
898.752,-2.012898338839231,-0.0053833374016949405
898.772,-2.0128759299861785,-0.005366568021302718
898.792,-2.012823888315914,-0.005362182082850358
898.812,-2.012770207161293,-0.0053595938278579325
898.832,-2.0127294409879735,-0.005363919169333952
898.852,-2.012693004163328,-0.005366152189295757
898.872,-2.0126611115524033,-0.005369745397294615
898.892,-2.0126170140063593,-0.005360871061384598
898.919,-2.01257216373698,-0.005353489287349942
898.932,-2.012539194724901,-0.005349378007960815
898.952,-2.012512329647742,-0.005344240880562095
898.972,-2.0125165481218175,-0.00535769844955902
898.992,-2.0125893271082544,-0.005359145666949986
899.012,-2.012684569884473,-0.005367370604180841
899.032,-2.012766758783751,-0.005366347128286724
899.052,-2.0128088220270537,-0.005366805642497683
899.067,-2.0128722020755068,-0.005357568615792594
899.092,-2.0129830106500295,-0.005363531922390118
899.112,-2.0130791693067143,-0.005363419542904509
899.132,-2.0131688577020688,-0.005357540162919602
899.152,-2.01325412498095,-0.005355744125199242
899.172,-2.0133083232986015,-0.005354972833060382
899.192,-2.013365330089051,-0.0053552213447198545
899.212,-2.0134113011134582,-0.0053547016092101414
899.232,-2.013446667689332,-0.005356216078144649
899.252,-2.0134666637201013,-0.005353982562871186
899.272,-2.0134886016422993,-0.005336711325308112
899.292,-2.013527454627744,-0.00533559645504185
899.312,-2.0135616036386876,-0.005334469814461132
899.332,-2.0135903891914726,-0.005345006062901432
899.352,-2.0135957219957485,-0.005349559547540967
899.372,-2.0135753883945307,-0.005339874684750024
899.392,-2.013543383102866,-0.005338445741827924
899.412,-2.0135159660867727,-0.005340993890810508
899.433,-2.0134909124565303,-0.0053431979821338795
899.452,-2.0134601854759686,-0.00534135112387
899.472,-2.0134133152389624,-0.005335245606670475
899.492,-2.013366051008189,-0.005326302496722069
899.512,-2.013332868098524,-0.00532119827149181
899.532,-2.0133100051585098,-0.0053159606761362934
899.552,-2.013291934335466,-0.005310226859909676
899.572,-2.013294704511531,-0.005323319615931494
899.592,-2.0133500940816873,-0.005326492746334072
899.612,-2.0134245705493625,-0.0053340762114801035
899.632,-2.013501828401106,-0.005336633381272811
899.652,-2.0135664550748835,-0.005336976045936217
899.672,-2.01362518303574,-0.005339924117534254
899.692,-2.01370034717152,-0.005335009935231346
899.712,-2.0137888003632334,-0.005330102127587561
899.732,-2.013849549418131,-0.005339552949376649
899.752,-2.013893693667842,-0.005341437350030012
899.772,-2.013941973635598,-0.005344346834349734
899.792,-2.0139919074334784,-0.005347487940950861
899.812,-2.0140419015324054,-0.005346273188823558
899.832,-2.0140987544723097,-0.005343574041690635
899.852,-2.0141574498396624,-0.005338632502631306
899.872,-2.0142205378024567,-0.005332459219433915
899.892,-2.0142827719751177,-0.00533266596407057
899.912,-2.014337859041768,-0.005334025979860971
899.932,-2.014380008776333,-0.005334690199076957
899.952,-2.0144192134035768,-0.005337469677050243
899.972,-2.014434511952052,-0.005333903966840966
899.992,-2.0144385726215126,-0.0053337527523460064
900.012,-2.014445147050601,-0.005335163707201501
900.031,-2.0144506066370838,-0.0053348917760266765
900.052,-2.014453174680902,-0.0053333963604555844
900.072,-2.0144790758367117,-0.005315738643271445
900.092,-2.01453848455103,-0.005319961458035639
900.112,-2.014564734637026,-0.005317843465575744
900.132,-2.014567758865964,-0.0053218489575557115
900.152,-2.01455807732924,-0.005319631975408758
900.172,-2.014552598401909,-0.005335360827757314
900.191,-2.014560886006357,-0.005340250019237317
900.212,-2.014576978727521,-0.005335535385414871
900.232,-2.014604484001311,-0.005336044967674762
900.252,-2.014627752692606,-0.0053385681438736935
900.272,-2.0146440838059867,-0.005337777034001858
900.292,-2.014655756413381,-0.005337842167308523
900.312,-2.0146680542561795,-0.005344374232365471
900.332,-2.014682415805393,-0.005346014904212842
900.352,-2.0146976913972416,-0.0053481135676802394
900.372,-2.014698993134867,-0.005342117326713253
900.392,-2.0146897242465496,-0.005347375599774599
900.412,-2.0146894919757776,-0.005345227621207459
900.432,-2.014692225254916,-0.005348563039599903
900.451,-2.014687111105033,-0.005351519778529414
900.472,-2.014691488967679,-0.005353516917396287
900.492,-2.014699246337397,-0.005353803987171928
900.512,-2.014704937597059,-0.005354020149132306
900.531,-2.014706274409984,-0.005353095707139196
900.552,-2.014709032375579,-0.0053568427427123045
900.572,-2.014711290893604,-0.005355034768313373
900.592,-2.014714244985501,-0.005347670295139394
900.612,-2.0147182806853676,-0.005349729393343564
900.632,-2.014725610460258,-0.005351316403930655
900.652,-2.01473719008837,-0.0053525532076742375
900.672,-2.0147539490509865,-0.005353111615498273
900.692,-2.0147601636983143,-0.0053467099079411926
900.712,-2.0147602687659685,-0.005338155546827666
900.731,-2.014759926784211,-0.005331612035041781
900.752,-2.0147654369526355,-0.005323228346970635
900.772,-2.014768082924294,-0.005323991568478346
900.792,-2.0147699351558455,-0.005324834945665858
900.812,-2.0147707474896905,-0.005314321293229281
900.832,-2.014773915634051,-0.005305530688193454
900.852,-2.0147698192039467,-0.0052794026585959615
900.872,-2.0147747632461335,-0.005287304807993628
900.892,-2.014787192358138,-0.005284876726522075
900.912,-2.0148017463472994,-0.00528104215737033
900.932,-2.0148173779921645,-0.0052779550449083635
900.952,-2.0148330423906056,-0.005275340896531031
900.972,-2.0148485265479894,-0.005272489344052413
900.991,-2.0148641913403122,-0.005269285659653521
901.012,-2.0148802313550656,-0.005266129272582816
901.032,-2.014896332055931,-0.005263103531376902
901.052,-2.0149121636421583,-0.005260400982411382
901.072,-2.014928167946049,-0.00525754646557237
901.092,-2.014945072877153,-0.005254701076384984
901.112,-2.014962186185679,-0.005253939756972008
901.132,-2.0149794517770214,-0.005254519794998904
901.152,-2.0149970428373134,-0.005255277452518269
901.172,-2.0150181356406045,-0.005252522876789461
901.192,-2.015041021788709,-0.005252867688457587
901.212,-2.0150646916093797,-0.0052527800927521465
901.232,-2.0150886902205962,-0.005252665147144251
901.252,-2.015112757286811,-0.0052525729001669345
901.272,-2.0151387406553534,-0.005250434348960894
901.292,-2.0151651154910106,-0.005250164831695781
901.312,-2.0151915855630746,-0.005249275575067829
901.332,-2.0152179557290983,-0.005248286432270343
901.352,-2.015244117023794,-0.0052471253501512735
901.372,-2.015267393214615,-0.00524855210906937
901.392,-2.015289337686559,-0.0052474034846254425
901.412,-2.01531057923916,-0.0052469079537272355
901.432,-2.0153314594272116,-0.005246463787047575
901.452,-2.0153521774268928,-0.005246074499882085
901.472,-2.015370868360283,-0.005247772760090947
901.492,-2.015389021425186,-0.005247712059755227
901.512,-2.0154069625478885,-0.005248294138708099
901.532,-2.0154248972780784,-0.005248938951536726
901.552,-2.015442933772794,-0.0052496792527596805
901.572,-2.015461119441034,-0.005250513971059078
901.592,-2.0154794758548524,-0.0052514238994490646
901.612,-2.015498010658641,-0.005252402385789525
901.632,-2.0155167250672745,-0.0052534401353337475
901.652,-2.015535617336833,-0.005254530972569304
901.672,-2.015556276343191,-0.005254319085454102
901.692,-2.015576917607785,-0.005255786421313603
901.712,-2.015597749314077,-0.005256600294818673
901.732,-2.0156187144876445,-0.005257563765591852
901.752,-2.015639785639551,-0.005258534514658219
901.772,-2.0142517264725037,-0.005130881014442113
901.792,-2.0103805355183315,-0.005040864249830122
901.812,-2.0053184302619402,-0.004936869036976583
901.832,-1.999751776040686,-0.0048213337092547675
901.852,-1.993882934087745,-0.004696061584213287
901.872,-1.9876986035082072,-0.0045665127560891045
901.892,-1.9812670657274414,-0.004447516982761789
901.912,-1.9747305014316683,-0.004313982739827297
901.932,-1.9681531825454601,-0.00417138560861848
901.952,-1.9615628639025475,-0.0040286687181210375
901.972,-1.9549291457049125,-0.003888318843207178
901.992,-1.9482334930770298,-0.0037510182218127783
902.012,-1.9415165963806476,-0.0036130799357951605
902.031,-1.934784934569106,-0.003471900331636236
902.052,-1.9280431127205406,-0.003331942170329942
902.072,-1.921191467701466,-0.0031851027653364383
902.092,-1.9141815640420488,-0.003039925234616465
902.112,-1.9071071883778445,-0.0028940809227398505
902.132,-1.9000075170477686,-0.002747891186526531
902.152,-1.892900085468849,-0.0026023091647243545
902.172,-1.886921356380563,-0.0026247794980563234
902.192,-1.884212854600837,-0.0027081620187501204
902.212,-1.8848473310515974,-0.0027242261668156517
902.232,-1.888564217635037,-0.002743955482638458
902.252,-1.8941688527812957,-0.0027864877470352993
902.272,-1.9008397583090755,-0.0028256463491033346
902.292,-1.9082626362787836,-0.0028513641710528415
902.312,-1.916217808313627,-0.0028564742244741254
902.332,-1.924588789786975,-0.0028478400040605656
902.352,-1.9330893124298287,-0.0028200335259545677
902.372,-1.941866963610489,-0.0027968048868385396
902.392,-1.9508720784017897,-0.002701266754602045
902.412,-1.9598787933303907,-0.002575472026572519
